color_other,color_target,n_target,n_total,response1,response2,response3,rt,slide_number_in_experiment,prolificID,time_in_minutes,language_information.childhood_language,language_information.country_of_birth,language_information.country_of_residence,language_information.father_country_of_birth,language_information.mother_country_of_birth,language_information.preferred_language,subject_information.age,subject_information.assess,subject_information.colorblind,subject_information.comments,subject_information.education,subject_information.enjoyment,subject_information.gender,subject_information.languages,system.Browser,system.OS,system.screenH,system.screenW,author,description,experiment_id,inserted_at,updated_at
black,white,3,5,Algo más de la mitad,El 60%,,45239,5,597753716721f5000122608f,12.160316666666667,Spanish,Spain,Spain,Spain,Spain,Spanish,25,Yes,no,,4,1,Female,English,Chrome,Windows,768,1366,JI Xiang,Pilot experiment on Prolific collecting the most common Spanish quantifiers,spanish-free-production-pilot,2017-12-19 14:38:01.321991,2017-12-19 14:38:01.322003
black,white,0,25,Ninguno,0,,25727,23,597753716721f5000122608f,12.160316666666667,Spanish,Spain,Spain,Spain,Spain,Spanish,25,Yes,no,,4,1,Female,English,Chrome,Windows,768,1366,JI Xiang,Pilot experiment on Prolific collecting the most common Spanish quantifiers,spanish-free-production-pilot,2017-12-19 14:38:01.321991,2017-12-19 14:38:01.322003
black,white,61,100,Mas o menos la mitad,Buena parte,Unos cuantos,22694,24,597753716721f5000122608f,12.160316666666667,Spanish,Spain,Spain,Spain,Spain,Spanish,25,Yes,no,,4,1,Female,English,Chrome,Windows,768,1366,JI Xiang,Pilot experiment on Prolific collecting the most common Spanish quantifiers,spanish-free-production-pilot,2017-12-19 14:38:01.321991,2017-12-19 14:38:01.322003
black,white,14,25,Algo más de la mitad,La mayoria,Muchos,34016,25,597753716721f5000122608f,12.160316666666667,Spanish,Spain,Spain,Spain,Spain,Spanish,25,Yes,no,,4,1,Female,English,Chrome,Windows,768,1366,JI Xiang,Pilot experiment on Prolific collecting the most common Spanish quantifiers,spanish-free-production-pilot,2017-12-19 14:38:01.321991,2017-12-19 14:38:01.322003
black,white,3,10,Pocos,Algunos,Tres,16228,26,597753716721f5000122608f,12.160316666666667,Spanish,Spain,Spain,Spain,Spain,Spanish,25,Yes,no,,4,1,Female,English,Chrome,Windows,768,1366,JI Xiang,Pilot experiment on Prolific collecting the most common Spanish quantifiers,spanish-free-production-pilot,2017-12-19 14:38:01.321991,2017-12-19 14:38:01.322003
white,black,15,100,Algunos,Unos poquitos,La minoría,13416,27,597753716721f5000122608f,12.160316666666667,Spanish,Spain,Spain,Spain,Spain,Spanish,25,Yes,no,,4,1,Female,English,Chrome,Windows,768,1366,JI Xiang,Pilot experiment on Prolific collecting the most common Spanish quantifiers,spanish-free-production-pilot,2017-12-19 14:38:01.321991,2017-12-19 14:38:01.322003
white,black,1,5,Uno,,,20726,28,597753716721f5000122608f,12.160316666666667,Spanish,Spain,Spain,Spain,Spain,Spanish,25,Yes,no,,4,1,Female,English,Chrome,Windows,768,1366,JI Xiang,Pilot experiment on Prolific collecting the most common Spanish quantifiers,spanish-free-production-pilot,2017-12-19 14:38:01.321991,2017-12-19 14:38:01.322003
white,black,9,10,Prácticamente todos,Menos uno todos,,23404,6,597753716721f5000122608f,12.160316666666667,Spanish,Spain,Spain,Spain,Spain,Spanish,25,Yes,no,,4,1,Female,English,Chrome,Windows,768,1366,JI Xiang,Pilot experiment on Prolific collecting the most common Spanish quantifiers,spanish-free-production-pilot,2017-12-19 14:38:01.321991,2017-12-19 14:38:01.322003
black,white,29,100,Buena parte,,,22622,7,597753716721f5000122608f,12.160316666666667,Spanish,Spain,Spain,Spain,Spain,Spanish,25,Yes,no,,4,1,Female,English,Chrome,Windows,768,1366,JI Xiang,Pilot experiment on Prolific collecting the most common Spanish quantifiers,spanish-free-production-pilot,2017-12-19 14:38:01.321991,2017-12-19 14:38:01.322003
white,black,31,100,Buena parte,Algo menos de la mitad,,19723,8,597753716721f5000122608f,12.160316666666667,Spanish,Spain,Spain,Spain,Spain,Spanish,25,Yes,no,,4,1,Female,English,Chrome,Windows,768,1366,JI Xiang,Pilot experiment on Prolific collecting the most common Spanish quantifiers,spanish-free-production-pilot,2017-12-19 14:38:01.321991,2017-12-19 14:38:01.322003
black,white,8,10,Casi todos,Prácticamente todos,,16084,9,597753716721f5000122608f,12.160316666666667,Spanish,Spain,Spain,Spain,Spain,Spanish,25,Yes,no,,4,1,Female,English,Chrome,Windows,768,1366,JI Xiang,Pilot experiment on Prolific collecting the most common Spanish quantifiers,spanish-free-production-pilot,2017-12-19 14:38:01.321991,2017-12-19 14:38:01.322003
black,white,47,100,La mitad,,,9706,10,597753716721f5000122608f,12.160316666666667,Spanish,Spain,Spain,Spain,Spain,Spanish,25,Yes,no,,4,1,Female,English,Chrome,Windows,768,1366,JI Xiang,Pilot experiment on Prolific collecting the most common Spanish quantifiers,spanish-free-production-pilot,2017-12-19 14:38:01.321991,2017-12-19 14:38:01.322003
black,white,7,25,Una pequeña parte,Un tercio,,20825,11,597753716721f5000122608f,12.160316666666667,Spanish,Spain,Spain,Spain,Spain,Spanish,25,Yes,no,,4,1,Female,English,Chrome,Windows,768,1366,JI Xiang,Pilot experiment on Prolific collecting the most common Spanish quantifiers,spanish-free-production-pilot,2017-12-19 14:38:01.321991,2017-12-19 14:38:01.322003
white,black,4,5,Casi todos,null,null,9645,12,597753716721f5000122608f,12.160316666666667,Spanish,Spain,Spain,Spain,Spain,Spanish,25,Yes,no,,4,1,Female,English,Chrome,Windows,768,1366,JI Xiang,Pilot experiment on Prolific collecting the most common Spanish quantifiers,spanish-free-production-pilot,2017-12-19 14:38:01.321991,2017-12-19 14:38:01.322003
black,white,77,100,Casi todos,La gran parte,El 80%,55870,3,59ef903877860e000151376f,6.630083333333333,spanish,spain,valencia,valencia,valencia,spanish,32,Yes,no,,4,1,Male,english|french|etc,Chrome,Mac,900,1440,JI Xiang,Pilot experiment on Prolific collecting the most common Spanish quantifiers,spanish-free-production-pilot,2017-12-19 14:27:34.986997,2017-12-19 14:27:34.987010
white,black,9,100,Muy pocos,Algunos,Menos del 20%,9793,4,59ef903877860e000151376f,6.630083333333333,spanish,spain,valencia,valencia,valencia,spanish,32,Yes,no,,4,1,Male,english|french|etc,Chrome,Mac,900,1440,JI Xiang,Pilot experiment on Prolific collecting the most common Spanish quantifiers,spanish-free-production-pilot,2017-12-19 14:27:34.986997,2017-12-19 14:27:34.987010
white,black,31,100,Menos de la mitad,algunos,El 45%,7889,13,59ef903877860e000151376f,6.630083333333333,spanish,spain,valencia,valencia,valencia,spanish,32,Yes,no,,4,1,Male,english|french|etc,Chrome,Mac,900,1440,JI Xiang,Pilot experiment on Prolific collecting the most common Spanish quantifiers,spanish-free-production-pilot,2017-12-19 14:27:34.986997,2017-12-19 14:27:34.987010
white,black,58,100,Más de la mitad,Gran parte,55%,9483,14,59ef903877860e000151376f,6.630083333333333,spanish,spain,valencia,valencia,valencia,spanish,32,Yes,no,,4,1,Male,english|french|etc,Chrome,Mac,900,1440,JI Xiang,Pilot experiment on Prolific collecting the most common Spanish quantifiers,spanish-free-production-pilot,2017-12-19 14:27:34.986997,2017-12-19 14:27:34.987010
black,white,1,5,Uno,Muy pocos,algun,7175,15,59ef903877860e000151376f,6.630083333333333,spanish,spain,valencia,valencia,valencia,spanish,32,Yes,no,,4,1,Male,english|french|etc,Chrome,Mac,900,1440,JI Xiang,Pilot experiment on Prolific collecting the most common Spanish quantifiers,spanish-free-production-pilot,2017-12-19 14:27:34.986997,2017-12-19 14:27:34.987010
black,white,70,100,Casi todos,La mayoria,,4694,16,59ef903877860e000151376f,6.630083333333333,spanish,spain,valencia,valencia,valencia,spanish,32,Yes,no,,4,1,Male,english|french|etc,Chrome,Mac,900,1440,JI Xiang,Pilot experiment on Prolific collecting the most common Spanish quantifiers,spanish-free-production-pilot,2017-12-19 14:27:34.986997,2017-12-19 14:27:34.987010
white,black,91,100,Casi todos,La totalidad,Practicamente todos,9497,17,59ef903877860e000151376f,6.630083333333333,spanish,spain,valencia,valencia,valencia,spanish,32,Yes,no,,4,1,Male,english|french|etc,Chrome,Mac,900,1440,JI Xiang,Pilot experiment on Prolific collecting the most common Spanish quantifiers,spanish-free-production-pilot,2017-12-19 14:27:34.986997,2017-12-19 14:27:34.987010
black,white,23,100,Muy pocos,Menos del 10%,Algunos,23995,18,59ef903877860e000151376f,6.630083333333333,spanish,spain,valencia,valencia,valencia,spanish,32,Yes,no,,4,1,Male,english|french|etc,Chrome,Mac,900,1440,JI Xiang,Pilot experiment on Prolific collecting the most common Spanish quantifiers,spanish-free-production-pilot,2017-12-19 14:27:34.986997,2017-12-19 14:27:34.987010
white,black,0,5,Ninguno,El 0%,Ni uno,12058,19,59ef903877860e000151376f,6.630083333333333,spanish,spain,valencia,valencia,valencia,spanish,32,Yes,no,,4,1,Male,english|french|etc,Chrome,Mac,900,1440,JI Xiang,Pilot experiment on Prolific collecting the most common Spanish quantifiers,spanish-free-production-pilot,2017-12-19 14:27:34.986997,2017-12-19 14:27:34.987010
black,white,82,100,Casi todos,La mayoria,La gran mayoria,7242,20,59ef903877860e000151376f,6.630083333333333,spanish,spain,valencia,valencia,valencia,spanish,32,Yes,no,,4,1,Male,english|french|etc,Chrome,Mac,900,1440,JI Xiang,Pilot experiment on Prolific collecting the most common Spanish quantifiers,spanish-free-production-pilot,2017-12-19 14:27:34.986997,2017-12-19 14:27:34.987010
black,white,18,25,Casi todos,La gran parte,Casi la totalidad,8592,21,59ef903877860e000151376f,6.630083333333333,spanish,spain,valencia,valencia,valencia,spanish,32,Yes,no,,4,1,Male,english|french|etc,Chrome,Mac,900,1440,JI Xiang,Pilot experiment on Prolific collecting the most common Spanish quantifiers,spanish-free-production-pilot,2017-12-19 14:27:34.986997,2017-12-19 14:27:34.987010
white,black,50,100,Casi todos,Gran parte,La mayoria,6582,22,59ef903877860e000151376f,6.630083333333333,spanish,spain,valencia,valencia,valencia,spanish,32,Yes,no,,4,1,Male,english|french|etc,Chrome,Mac,900,1440,JI Xiang,Pilot experiment on Prolific collecting the most common Spanish quantifiers,spanish-free-production-pilot,2017-12-19 14:27:34.986997,2017-12-19 14:27:34.987010
black,white,10,10,Todos,El 100%,La totalidad,20252,5,59ef903877860e000151376f,6.630083333333333,spanish,spain,valencia,valencia,valencia,spanish,32,Yes,no,,4,1,Male,english|french|etc,Chrome,Mac,900,1440,JI Xiang,Pilot experiment on Prolific collecting the most common Spanish quantifiers,spanish-free-production-pilot,2017-12-19 14:27:34.986997,2017-12-19 14:27:34.987010
black,white,12,25,Algunos,La mitad,Una parte,7496,23,59ef903877860e000151376f,6.630083333333333,spanish,spain,valencia,valencia,valencia,spanish,32,Yes,no,,4,1,Male,english|french|etc,Chrome,Mac,900,1440,JI Xiang,Pilot experiment on Prolific collecting the most common Spanish quantifiers,spanish-free-production-pilot,2017-12-19 14:27:34.986997,2017-12-19 14:27:34.987010
white,black,5,5,Todos,La totalidad,El 100%,7237,24,59ef903877860e000151376f,6.630083333333333,spanish,spain,valencia,valencia,valencia,spanish,32,Yes,no,,4,1,Male,english|french|etc,Chrome,Mac,900,1440,JI Xiang,Pilot experiment on Prolific collecting the most common Spanish quantifiers,spanish-free-production-pilot,2017-12-19 14:27:34.986997,2017-12-19 14:27:34.987010
white,black,17,100,Algunos,Unos pocos,Una pequeña parte,11745,25,59ef903877860e000151376f,6.630083333333333,spanish,spain,valencia,valencia,valencia,spanish,32,Yes,no,,4,1,Male,english|french|etc,Chrome,Mac,900,1440,JI Xiang,Pilot experiment on Prolific collecting the most common Spanish quantifiers,spanish-free-production-pilot,2017-12-19 14:27:34.986997,2017-12-19 14:27:34.987010
black,white,2,10,Muy pocos,Algunos,Casi ninguno,8696,26,59ef903877860e000151376f,6.630083333333333,spanish,spain,valencia,valencia,valencia,spanish,32,Yes,no,,4,1,Male,english|french|etc,Chrome,Mac,900,1440,JI Xiang,Pilot experiment on Prolific collecting the most common Spanish quantifiers,spanish-free-production-pilot,2017-12-19 14:27:34.986997,2017-12-19 14:27:34.987010
white,black,1,25,Uno,Una parte,La minoria,8376,27,59ef903877860e000151376f,6.630083333333333,spanish,spain,valencia,valencia,valencia,spanish,32,Yes,no,,4,1,Male,english|french|etc,Chrome,Mac,900,1440,JI Xiang,Pilot experiment on Prolific collecting the most common Spanish quantifiers,spanish-free-production-pilot,2017-12-19 14:27:34.986997,2017-12-19 14:27:34.987010
black,white,4,5,La mayoria,Casi todos,la totalidad,8512,28,59ef903877860e000151376f,6.630083333333333,spanish,spain,valencia,valencia,valencia,spanish,32,Yes,no,,4,1,Male,english|french|etc,Chrome,Mac,900,1440,JI Xiang,Pilot experiment on Prolific collecting the most common Spanish quantifiers,spanish-free-production-pilot,2017-12-19 14:27:34.986997,2017-12-19 14:27:34.987010
black,white,10,25,Algunos,La mitad,Casi el 50%,12960,6,59ef903877860e000151376f,6.630083333333333,spanish,spain,valencia,valencia,valencia,spanish,32,Yes,no,,4,1,Male,english|french|etc,Chrome,Mac,900,1440,JI Xiang,Pilot experiment on Prolific collecting the most common Spanish quantifiers,spanish-free-production-pilot,2017-12-19 14:27:34.986997,2017-12-19 14:27:34.987010
white,black,5,10,Pocos,Algunos,La mitad,9065,7,59ef903877860e000151376f,6.630083333333333,spanish,spain,valencia,valencia,valencia,spanish,32,Yes,no,,4,1,Male,english|french|etc,Chrome,Mac,900,1440,JI Xiang,Pilot experiment on Prolific collecting the most common Spanish quantifiers,spanish-free-production-pilot,2017-12-19 14:27:34.986997,2017-12-19 14:27:34.987010
white,black,2,5,Menos de la mitad,Dos,Muy pocos,9962,8,59ef903877860e000151376f,6.630083333333333,spanish,spain,valencia,valencia,valencia,spanish,32,Yes,no,,4,1,Male,english|french|etc,Chrome,Mac,900,1440,JI Xiang,Pilot experiment on Prolific collecting the most common Spanish quantifiers,spanish-free-production-pilot,2017-12-19 14:27:34.986997,2017-12-19 14:27:34.987010
black,white,7,10,Casi todos,La mayoria,La gran parte,8086,9,59ef903877860e000151376f,6.630083333333333,spanish,spain,valencia,valencia,valencia,spanish,32,Yes,no,,4,1,Male,english|french|etc,Chrome,Mac,900,1440,JI Xiang,Pilot experiment on Prolific collecting the most common Spanish quantifiers,spanish-free-production-pilot,2017-12-19 14:27:34.986997,2017-12-19 14:27:34.987010
black,white,3,10,Muy pocos,Algunos,La minoria,7193,10,59ef903877860e000151376f,6.630083333333333,spanish,spain,valencia,valencia,valencia,spanish,32,Yes,no,,4,1,Male,english|french|etc,Chrome,Mac,900,1440,JI Xiang,Pilot experiment on Prolific collecting the most common Spanish quantifiers,spanish-free-production-pilot,2017-12-19 14:27:34.986997,2017-12-19 14:27:34.987010
black,white,3,5,Tres,La mayoria,Algunos,8731,11,59ef903877860e000151376f,6.630083333333333,spanish,spain,valencia,valencia,valencia,spanish,32,Yes,no,,4,1,Male,english|french|etc,Chrome,Mac,900,1440,JI Xiang,Pilot experiment on Prolific collecting the most common Spanish quantifiers,spanish-free-production-pilot,2017-12-19 14:27:34.986997,2017-12-19 14:27:34.987010
black,white,25,25,Todos,La totalidad,El 100%,5880,12,59ef903877860e000151376f,6.630083333333333,spanish,spain,valencia,valencia,valencia,spanish,32,Yes,no,,4,1,Male,english|french|etc,Chrome,Mac,900,1440,JI Xiang,Pilot experiment on Prolific collecting the most common Spanish quantifiers,spanish-free-production-pilot,2017-12-19 14:27:34.986997,2017-12-19 14:27:34.987010
white,black,27,100,45,45,45,51705,3,59f8565b680a95000122b101,5.949466666666667,Spanish,Spain,Spain,Spain,Spain,Spanish,23,,no,,3,1,Male,English,Chrome,Windows,768,1366,JI Xiang,Pilot experiment on Prolific collecting the most common Spanish quantifiers,spanish-free-production-pilot,2017-12-19 14:25:27.446050,2017-12-19 14:25:27.457115
black,white,61,100,45,45,45,12844,4,59f8565b680a95000122b101,5.949466666666667,Spanish,Spain,Spain,Spain,Spain,Spanish,23,,no,,3,1,Male,English,Chrome,Windows,768,1366,JI Xiang,Pilot experiment on Prolific collecting the most common Spanish quantifiers,spanish-free-production-pilot,2017-12-19 14:25:27.446050,2017-12-19 14:25:27.457115
white,black,34,100,50,50,50,4151,13,59f8565b680a95000122b101,5.949466666666667,Spanish,Spain,Spain,Spain,Spain,Spanish,23,,no,,3,1,Male,English,Chrome,Windows,768,1366,JI Xiang,Pilot experiment on Prolific collecting the most common Spanish quantifiers,spanish-free-production-pilot,2017-12-19 14:25:27.446050,2017-12-19 14:25:27.457115
black,white,1,5,20,20,20,9246,14,59f8565b680a95000122b101,5.949466666666667,Spanish,Spain,Spain,Spain,Spain,Spanish,23,,no,,3,1,Male,English,Chrome,Windows,768,1366,JI Xiang,Pilot experiment on Prolific collecting the most common Spanish quantifiers,spanish-free-production-pilot,2017-12-19 14:25:27.446050,2017-12-19 14:25:27.457115
black,white,4,10,40,40,40,7282,15,59f8565b680a95000122b101,5.949466666666667,Spanish,Spain,Spain,Spain,Spain,Spanish,23,,no,,3,1,Male,English,Chrome,Windows,768,1366,JI Xiang,Pilot experiment on Prolific collecting the most common Spanish quantifiers,spanish-free-production-pilot,2017-12-19 14:25:27.446050,2017-12-19 14:25:27.457115
white,black,3,5,60,60,60,6014,16,59f8565b680a95000122b101,5.949466666666667,Spanish,Spain,Spain,Spain,Spain,Spanish,23,,no,,3,1,Male,English,Chrome,Windows,768,1366,JI Xiang,Pilot experiment on Prolific collecting the most common Spanish quantifiers,spanish-free-production-pilot,2017-12-19 14:25:27.446050,2017-12-19 14:25:27.457115
black,white,9,25,50,50,50,6411,17,59f8565b680a95000122b101,5.949466666666667,Spanish,Spain,Spain,Spain,Spain,Spanish,23,,no,,3,1,Male,English,Chrome,Windows,768,1366,JI Xiang,Pilot experiment on Prolific collecting the most common Spanish quantifiers,spanish-free-production-pilot,2017-12-19 14:25:27.446050,2017-12-19 14:25:27.457115
black,white,41,100,50,50,50,5137,18,59f8565b680a95000122b101,5.949466666666667,Spanish,Spain,Spain,Spain,Spain,Spanish,23,,no,,3,1,Male,English,Chrome,Windows,768,1366,JI Xiang,Pilot experiment on Prolific collecting the most common Spanish quantifiers,spanish-free-production-pilot,2017-12-19 14:25:27.446050,2017-12-19 14:25:27.457115
white,black,0,5,0,0,0,4516,19,59f8565b680a95000122b101,5.949466666666667,Spanish,Spain,Spain,Spain,Spain,Spanish,23,,no,,3,1,Male,English,Chrome,Windows,768,1366,JI Xiang,Pilot experiment on Prolific collecting the most common Spanish quantifiers,spanish-free-production-pilot,2017-12-19 14:25:27.446050,2017-12-19 14:25:27.457115
white,black,79,100,75,75,75,7913,20,59f8565b680a95000122b101,5.949466666666667,Spanish,Spain,Spain,Spain,Spain,Spanish,23,,no,,3,1,Male,English,Chrome,Windows,768,1366,JI Xiang,Pilot experiment on Prolific collecting the most common Spanish quantifiers,spanish-free-production-pilot,2017-12-19 14:25:27.446050,2017-12-19 14:25:27.457115
white,black,5,5,100,100,100,5900,21,59f8565b680a95000122b101,5.949466666666667,Spanish,Spain,Spain,Spain,Spain,Spanish,23,,no,,3,1,Male,English,Chrome,Windows,768,1366,JI Xiang,Pilot experiment on Prolific collecting the most common Spanish quantifiers,spanish-free-production-pilot,2017-12-19 14:25:27.446050,2017-12-19 14:25:27.457115
white,black,5,25,25,25,25,6588,22,59f8565b680a95000122b101,5.949466666666667,Spanish,Spain,Spain,Spain,Spain,Spanish,23,,no,,3,1,Male,English,Chrome,Windows,768,1366,JI Xiang,Pilot experiment on Prolific collecting the most common Spanish quantifiers,spanish-free-production-pilot,2017-12-19 14:25:27.446050,2017-12-19 14:25:27.457115
white,black,90,100,95,95,95,12018,5,59f8565b680a95000122b101,5.949466666666667,Spanish,Spain,Spain,Spain,Spain,Spanish,23,,no,,3,1,Male,English,Chrome,Windows,768,1366,JI Xiang,Pilot experiment on Prolific collecting the most common Spanish quantifiers,spanish-free-production-pilot,2017-12-19 14:25:27.446050,2017-12-19 14:25:27.457115
white,black,12,25,0,50,50,9582,23,59f8565b680a95000122b101,5.949466666666667,Spanish,Spain,Spain,Spain,Spain,Spanish,23,,no,,3,1,Male,English,Chrome,Windows,768,1366,JI Xiang,Pilot experiment on Prolific collecting the most common Spanish quantifiers,spanish-free-production-pilot,2017-12-19 14:25:27.446050,2017-12-19 14:25:27.457115
black,white,4,5,80,80,80,8593,24,59f8565b680a95000122b101,5.949466666666667,Spanish,Spain,Spain,Spain,Spain,Spanish,23,,no,,3,1,Male,English,Chrome,Windows,768,1366,JI Xiang,Pilot experiment on Prolific collecting the most common Spanish quantifiers,spanish-free-production-pilot,2017-12-19 14:25:27.446050,2017-12-19 14:25:27.457115
white,black,5,100,5,5,5,7619,25,59f8565b680a95000122b101,5.949466666666667,Spanish,Spain,Spain,Spain,Spain,Spanish,23,,no,,3,1,Male,English,Chrome,Windows,768,1366,JI Xiang,Pilot experiment on Prolific collecting the most common Spanish quantifiers,spanish-free-production-pilot,2017-12-19 14:25:27.446050,2017-12-19 14:25:27.457115
white,black,57,100,75,75,75,12096,26,59f8565b680a95000122b101,5.949466666666667,Spanish,Spain,Spain,Spain,Spain,Spanish,23,,no,,3,1,Male,English,Chrome,Windows,768,1366,JI Xiang,Pilot experiment on Prolific collecting the most common Spanish quantifiers,spanish-free-production-pilot,2017-12-19 14:25:27.446050,2017-12-19 14:25:27.457115
white,black,6,10,50,50,50,8543,27,59f8565b680a95000122b101,5.949466666666667,Spanish,Spain,Spain,Spain,Spain,Spanish,23,,no,,3,1,Male,English,Chrome,Windows,768,1366,JI Xiang,Pilot experiment on Prolific collecting the most common Spanish quantifiers,spanish-free-production-pilot,2017-12-19 14:25:27.446050,2017-12-19 14:25:27.457115
white,black,17,25,50,50,50,5996,28,59f8565b680a95000122b101,5.949466666666667,Spanish,Spain,Spain,Spain,Spain,Spanish,23,,no,,3,1,Male,English,Chrome,Windows,768,1366,JI Xiang,Pilot experiment on Prolific collecting the most common Spanish quantifiers,spanish-free-production-pilot,2017-12-19 14:25:27.446050,2017-12-19 14:25:27.457115
black,white,95,100,98,98,98,9238,6,59f8565b680a95000122b101,5.949466666666667,Spanish,Spain,Spain,Spain,Spain,Spanish,23,,no,,3,1,Male,English,Chrome,Windows,768,1366,JI Xiang,Pilot experiment on Prolific collecting the most common Spanish quantifiers,spanish-free-production-pilot,2017-12-19 14:25:27.446050,2017-12-19 14:25:27.457115
black,white,0,10,0,0,0,7428,7,59f8565b680a95000122b101,5.949466666666667,Spanish,Spain,Spain,Spain,Spain,Spanish,23,,no,,3,1,Male,English,Chrome,Windows,768,1366,JI Xiang,Pilot experiment on Prolific collecting the most common Spanish quantifiers,spanish-free-production-pilot,2017-12-19 14:25:27.446050,2017-12-19 14:25:27.457115
black,white,24,25,99,99,99,21921,8,59f8565b680a95000122b101,5.949466666666667,Spanish,Spain,Spain,Spain,Spain,Spanish,23,,no,,3,1,Male,English,Chrome,Windows,768,1366,JI Xiang,Pilot experiment on Prolific collecting the most common Spanish quantifiers,spanish-free-production-pilot,2017-12-19 14:25:27.446050,2017-12-19 14:25:27.457115
white,black,8,10,80,80,80,24119,9,59f8565b680a95000122b101,5.949466666666667,Spanish,Spain,Spain,Spain,Spain,Spanish,23,,no,,3,1,Male,English,Chrome,Windows,768,1366,JI Xiang,Pilot experiment on Prolific collecting the most common Spanish quantifiers,spanish-free-production-pilot,2017-12-19 14:25:27.446050,2017-12-19 14:25:27.457115
black,white,2,5,40,40,40,17103,10,59f8565b680a95000122b101,5.949466666666667,Spanish,Spain,Spain,Spain,Spain,Spanish,23,,no,,3,1,Male,English,Chrome,Windows,768,1366,JI Xiang,Pilot experiment on Prolific collecting the most common Spanish quantifiers,spanish-free-production-pilot,2017-12-19 14:25:27.446050,2017-12-19 14:25:27.457115
black,white,20,100,30,30,30,11410,11,59f8565b680a95000122b101,5.949466666666667,Spanish,Spain,Spain,Spain,Spain,Spanish,23,,no,,3,1,Male,English,Chrome,Windows,768,1366,JI Xiang,Pilot experiment on Prolific collecting the most common Spanish quantifiers,spanish-free-production-pilot,2017-12-19 14:25:27.446050,2017-12-19 14:25:27.457115
white,black,10,10,100,100,100,6958,12,59f8565b680a95000122b101,5.949466666666667,Spanish,Spain,Spain,Spain,Spain,Spanish,23,,no,,3,1,Male,English,Chrome,Windows,768,1366,JI Xiang,Pilot experiment on Prolific collecting the most common Spanish quantifiers,spanish-free-production-pilot,2017-12-19 14:25:27.446050,2017-12-19 14:25:27.457115
